trade_date,open,high,low,close,vol,amount,adj_factor
20231221,54.24,54.7,53.36,54.57,144982.78,786354.87,1.0
20231222,54.49,55.19,54.39,54.79,151735.06,832872.997,1.0
20231225,54.6,55.0,52.85,53.01,177883.68,954109.664,1.0
20231226,53.01,53.23,51.8,51.85,144016.32,754093.59,1.0
20231227,51.83,52.29,51.18,51.91,151734.5,786451.367,1.0
20231228,51.7,53.45,51.68,53.13,192118.6,1015242.627,1.0
20231229,53.0,53.5,52.88,53.02,126486.66,671919.217,1.0
20240102,53.02,53.27,52.72,52.96,134591.47,713792.764,1.0
20240103,52.85,53.18,52.16,52.48,128475.42,675958.355,1.0
20240104,52.5,52.7,51.42,51.88,148885.03,773314.889,1.0
20240105,51.75,52.48,50.19,50.58,194368.93,998406.765,1.0
20240108,50.59,50.81,48.6,49.5,224987.64,1110310.363,1.0
20240109,49.48,49.67,47.9,48.45,204945.92,997731.837,1.0
20240110,48.25,48.55,47.41,47.47,149635.33,714549.962,1.0
20240111,47.28,48.22,47.15,47.6,178597.17,849780.614,1.0
20240112,47.5,47.55,45.79,45.83,229001.35,1064018.744,1.0
20240115,45.8,46.56,45.24,45.67,159438.22,732805.094,1.0
20240116,45.59,46.08,44.9,45.99,173025.75,787262.836,1.0
20240117,45.95,45.95,44.69,44.69,132214.18,597545.961,1.0
20240118,44.69,45.68,43.38,45.64,276795.78,1227658.372,1.0
20240119,45.5,46.38,45.2,45.86,196674.25,901687.807,1.0
20240122,45.67,46.23,44.5,44.83,260600.03,1187192.765,1.0
20240123,44.83,45.69,44.53,44.72,203391.56,915329.858,1.0
20240124,44.94,45.58,43.73,45.37,208729.35,930621.54,1.0
20240125,45.45,47.41,45.07,47.26,255771.49,1187793.509,1.0
